Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs
348,Random,0.3,87.6,88.88,41.96400713920593,1.4301373713241752,142315.0,88.71,203264.0
354,Random,0.3,87.6,88.8,42.962300062179565,1.4301373713241752,142315.0,88.71,203264.0
383,Random,0.3,87.6,88.52,41.39251089096069,1.4301373713241752,142315.0,88.71,203264.0
404,Random,0.3,87.6,88.44,41.94169807434082,1.4301373713241752,142315.0,88.71,203264.0
151,Random,0.3,87.6,88.46,42.884159564971924,1.4301373713241752,142315.0,88.71,203264.0
166,Random,0.3,87.6,88.25,41.17443656921387,1.4301373713241752,142315.0,88.71,203264.0
209,Random,0.3,87.6,88.84,42.84684705734253,1.4301373713241752,142315.0,88.71,203264.0
285,Random,0.3,87.6,89.13,41.88031458854675,1.4301373713241752,142315.0,88.71,203264.0
709,Random,0.3,87.6,88.75,42.31937026977539,1.4301373713241752,142315.0,88.71,203264.0
908,Random,0.3,87.6,89.2,41.550599098205566,1.4301373713241752,142315.0,88.71,203264.0
917,Random,0.3,87.6,88.52,40.97073245048523,1.4301373713241752,142315.0,88.71,203264.0
932,Random,0.3,87.6,88.2,42.88900661468506,1.4301373713241752,142315.0,88.71,203264.0
830,Random,0.3,87.6,89.14,41.14791250228882,1.4301373713241752,142315.0,88.71,203264.0
8,Random,0.3,87.6,88.07,42.855061531066895,1.4301373713241752,142315.0,88.71,203264.0
22,Random,0.3,87.6,89.15,41.17366409301758,1.4301373713241752,142315.0,88.71,203264.0
31,Random,0.3,87.6,88.48,41.69633889198303,1.4301373713241752,142315.0,88.71,203264.0
71,Random,0.3,87.6,87.83,42.01320242881775,1.4301373713241752,142315.0,88.71,203264.0
105,Random,0.3,87.6,88.49,41.10381627082825,1.4301373713241752,142315.0,88.71,203264.0
415,Random,0.3,87.55,88.96,42.66158413887024,1.4301373713241752,142315.0,88.71,203264.0
272,Random,0.3,87.55,89.08,41.62243103981018,1.4301373713241752,142315.0,88.71,203264.0
503,Random,0.3,87.55,88.92,41.98918175697327,1.4301373713241752,142315.0,88.71,203264.0
481,Random,0.3,87.55,88.81,42.808963775634766,1.4301373713241752,142315.0,88.71,203264.0
554,Random,0.3,87.55,88.68,42.14479446411133,1.4301373713241752,142315.0,88.71,203264.0
632,Random,0.3,87.55,88.22,41.00209021568298,1.4301373713241752,142315.0,88.71,203264.0
615,Random,0.3,87.55,88.51,41.576425075531006,1.4301373713241752,142315.0,88.71,203264.0
679,Random,0.3,87.55,88.99,42.29168677330017,1.4301373713241752,142315.0,88.71,203264.0
682,Random,0.3,87.55,88.07,42.14875912666321,1.4301373713241752,142315.0,88.71,203264.0
697,Random,0.3,87.55,88.59,42.30298733711243,1.4301373713241752,142315.0,88.71,203264.0
860,Random,0.3,87.55,88.66,43.267497062683105,1.4301373713241752,142315.0,88.71,203264.0
