Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs
834,Random,0.2,87.95,88.57,40.36243176460266,1.2548862445280227,162190.0,88.46,203264.0
283,Random,0.2,87.9,88.32,39.11106729507446,1.2548862445280227,162190.0,88.46,203264.0
286,Random,0.2,87.9,89.03,39.27102589607239,1.2548862445280227,162190.0,88.46,203264.0
321,Random,0.2,87.9,88.62,38.94533824920654,1.2548862445280227,162190.0,88.46,203264.0
562,Random,0.2,87.9,89.42,40.32504677772522,1.2548862445280227,162190.0,88.46,203264.0
909,Random,0.2,87.9,88.8,39.82781624794006,1.2548862445280227,162190.0,88.46,203264.0
914,Random,0.2,87.9,88.97,39.42083144187927,1.2548862445280227,162190.0,88.46,203264.0
978,Random,0.2,87.9,88.6,38.99456834793091,1.2548862445280227,162190.0,88.46,203264.0
992,Random,0.2,87.9,88.6,40.160998582839966,1.2548862445280227,162190.0,88.46,203264.0
138,Random,0.2,87.9,88.34,39.17331624031067,1.2548862445280227,162190.0,88.46,203264.0
200,Random,0.2,87.9,89.27,39.734078884124756,1.2548862445280227,162190.0,88.46,203264.0
222,Random,0.2,87.9,89.05,38.620603799819946,1.2548862445280227,162190.0,88.46,203264.0
11,Random,0.2,87.9,88.73,40.02411484718323,1.2548862445280227,162190.0,88.46,203264.0
65,Random,0.2,87.9,88.88,39.9715313911438,1.2548862445280227,162190.0,88.46,203264.0
79,Random,0.2,87.9,89.17,39.54038119316101,1.2548862445280227,162190.0,88.46,203264.0
113,Random,0.2,87.9,88.48,38.997544288635254,1.2548862445280227,162190.0,88.46,203264.0
125,Random,0.2,87.9,88.79,40.83616757392883,1.2548862445280227,162190.0,88.46,203264.0
705,Random,0.2,87.9,88.84,39.180623054504395,1.2548862445280227,162190.0,88.46,203264.0
746,Random,0.2,87.9,88.37,39.421971797943115,1.2548862445280227,162190.0,88.46,203264.0
425,Random,0.2,87.9,88.71,38.966344356536865,1.2548862445280227,162190.0,88.46,203264.0
469,Random,0.2,87.9,88.64,39.0289306640625,1.2548862445280227,162190.0,88.46,203264.0
433,Random,0.2,87.9,88.86,40.093690156936646,1.2548862445280227,162190.0,88.46,203264.0
474,Random,0.2,87.9,88.97,39.47830104827881,1.2548862445280227,162190.0,88.46,203264.0
476,Random,0.2,87.9,88.9,39.104264974594116,1.2548862445280227,162190.0,88.46,203264.0
494,Random,0.2,87.9,89.16,40.638455867767334,1.2548862445280227,162190.0,88.46,203264.0
811,Random,0.2,87.9,88.75,39.20927309989929,1.2548862445280227,162190.0,88.46,203264.0
252,Random,0.2,87.85,88.85,39.26368236541748,1.2548862445280227,162190.0,88.46,203264.0
262,Random,0.2,87.85,88.53,38.99469494819641,1.2548862445280227,162190.0,88.46,203264.0
293,Random,0.2,87.85,89.19,39.03079271316528,1.2548862445280227,162190.0,88.46,203264.0
315,Random,0.2,87.85,88.81,40.54804849624634,1.2548862445280227,162190.0,88.46,203264.0
345,Random,0.2,87.85,88.57,38.904932260513306,1.2548862445280227,162190.0,88.46,203264.0
330,Random,0.2,87.85,88.8,39.470234632492065,1.2548862445280227,162190.0,88.46,203264.0
517,Random,0.2,87.85,88.51,40.52566623687744,1.2548862445280227,162190.0,88.46,203264.0
535,Random,0.2,87.85,88.84,39.15359163284302,1.2548862445280227,162190.0,88.46,203264.0
543,Random,0.2,87.85,88.13,39.331603050231934,1.2548862445280227,162190.0,88.46,203264.0
925,Random,0.2,87.85,88.91,39.02682399749756,1.2548862445280227,162190.0,88.46,203264.0
936,Random,0.2,87.85,88.59,39.672597885131836,1.2548862445280227,162190.0,88.46,203264.0
970,Random,0.2,87.85,88.75,40.41884207725525,1.2548862445280227,162190.0,88.46,203264.0
991,Random,0.2,87.85,88.96,39.18872857093811,1.2548862445280227,162190.0,88.46,203264.0
131,Random,0.2,87.85,88.4,40.4742169380188,1.2548862445280227,162190.0,88.46,203264.0
132,Random,0.2,87.85,88.79,40.14928698539734,1.2548862445280227,162190.0,88.46,203264.0
173,Random,0.2,87.85,88.78,39.07481360435486,1.2548862445280227,162190.0,88.46,203264.0
250,Random,0.2,87.85,88.94,39.37667179107666,1.2548862445280227,162190.0,88.46,203264.0
4,Random,0.2,87.85,89.05,39.132668018341064,1.2548862445280227,162190.0,88.46,203264.0
7,Random,0.2,87.85,88.94,39.52248740196228,1.2548862445280227,162190.0,88.46,203264.0
44,Random,0.2,87.85,88.75,39.29713416099548,1.2548862445280227,162190.0,88.46,203264.0
56,Random,0.2,87.85,88.73,39.14497232437134,1.2548862445280227,162190.0,88.46,203264.0
69,Random,0.2,87.85,89.06,39.45873808860779,1.2548862445280227,162190.0,88.46,203264.0
636,Random,0.2,87.85,88.7,38.975634813308716,1.2548862445280227,162190.0,88.46,203264.0
630,Random,0.2,87.85,88.47,40.718745470047,1.2548862445280227,162190.0,88.46,203264.0
670,Random,0.2,87.85,88.48,39.44160985946655,1.2548862445280227,162190.0,88.46,203264.0
687,Random,0.2,87.85,88.85,39.12158250808716,1.2548862445280227,162190.0,88.46,203264.0
691,Random,0.2,87.85,88.32,39.72558808326721,1.2548862445280227,162190.0,88.46,203264.0
694,Random,0.2,87.85,89.22,39.73670244216919,1.2548862445280227,162190.0,88.46,203264.0
467,Random,0.2,87.85,88.69,39.02561354637146,1.2548862445280227,162190.0,88.46,203264.0
475,Random,0.2,87.85,88.66,39.415127992630005,1.2548862445280227,162190.0,88.46,203264.0
492,Random,0.2,87.85,88.24,38.89394688606262,1.2548862445280227,162190.0,88.46,203264.0
790,Random,0.2,87.85,89.14,39.52212905883789,1.2548862445280227,162190.0,88.46,203264.0
759,Random,0.2,87.85,88.79,41.06432890892029,1.2548862445280227,162190.0,88.46,203264.0
825,Random,0.2,87.85,88.11,38.98314666748047,1.2548862445280227,162190.0,88.46,203264.0
867,Random,0.2,87.85,87.82,39.35040473937988,1.2548862445280227,162190.0,88.46,203264.0
267,Random,0.2,87.8,88.5,38.92255902290344,1.2548862445280227,162190.0,88.46,203264.0
520,Random,0.2,87.8,89.06,39.18774390220642,1.2548862445280227,162190.0,88.46,203264.0
523,Random,0.2,87.8,88.48,39.634185552597046,1.2548862445280227,162190.0,88.46,203264.0
536,Random,0.2,87.8,88.87,39.05747938156128,1.2548862445280227,162190.0,88.46,203264.0
567,Random,0.2,87.8,88.9,39.013057470321655,1.2548862445280227,162190.0,88.46,203264.0
594,Random,0.2,87.8,89.26,41.07239389419556,1.2548862445280227,162190.0,88.46,203264.0
601,Random,0.2,87.8,88.69,39.916980266571045,1.2548862445280227,162190.0,88.46,203264.0
602,Random,0.2,87.8,88.66,39.60563802719116,1.2548862445280227,162190.0,88.46,203264.0
606,Random,0.2,87.8,89.05,39.241738080978394,1.2548862445280227,162190.0,88.46,203264.0
619,Random,0.2,87.8,88.62,39.892228841781616,1.2548862445280227,162190.0,88.46,203264.0
624,Random,0.2,87.8,88.57,39.47548198699951,1.2548862445280227,162190.0,88.46,203264.0
881,Random,0.2,87.8,89.14,39.11861205101013,1.2548862445280227,162190.0,88.46,203264.0
924,Random,0.2,87.8,88.71,39.20284724235535,1.2548862445280227,162190.0,88.46,203264.0
980,Random,0.2,87.8,88.86,39.85007095336914,1.2548862445280227,162190.0,88.46,203264.0
928,Random,0.2,87.8,88.78,40.71495079994202,1.2548862445280227,162190.0,88.46,203264.0
994,Random,0.2,87.8,88.68,39.99066162109375,1.2548862445280227,162190.0,88.46,203264.0
148,Random,0.2,87.8,88.73,39.710893392562866,1.2548862445280227,162190.0,88.46,203264.0
164,Random,0.2,87.8,89.07,39.08356022834778,1.2548862445280227,162190.0,88.46,203264.0
184,Random,0.2,87.8,88.92,39.46031665802002,1.2548862445280227,162190.0,88.46,203264.0
221,Random,0.2,87.8,88.28,39.07451581954956,1.2548862445280227,162190.0,88.46,203264.0
235,Random,0.2,87.8,88.93,39.04436779022217,1.2548862445280227,162190.0,88.46,203264.0
249,Random,0.2,87.8,88.43,39.23439812660217,1.2548862445280227,162190.0,88.46,203264.0
86,Random,0.2,87.8,88.28,41.222087383270264,1.2548862445280227,162190.0,88.46,203264.0
642,Random,0.2,87.8,88.44,39.28903770446777,1.2548862445280227,162190.0,88.46,203264.0
648,Random,0.2,87.8,88.63,39.62730360031128,1.2548862445280227,162190.0,88.46,203264.0
650,Random,0.2,87.8,88.98,39.17275834083557,1.2548862445280227,162190.0,88.46,203264.0
703,Random,0.2,87.8,88.67,39.55551767349243,1.2548862445280227,162190.0,88.46,203264.0
398,Random,0.2,87.8,88.99,39.051095724105835,1.2548862445280227,162190.0,88.46,203264.0
421,Random,0.2,87.8,89.3,39.12945055961609,1.2548862445280227,162190.0,88.46,203264.0
423,Random,0.2,87.8,88.75,39.130192041397095,1.2548862445280227,162190.0,88.46,203264.0
449,Random,0.2,87.8,88.95,41.45458173751831,1.2548862445280227,162190.0,88.46,203264.0
500,Random,0.2,87.8,89.2,39.449336528778076,1.2548862445280227,162190.0,88.46,203264.0
754,Random,0.2,87.8,88.75,40.33161997795105,1.2548862445280227,162190.0,88.46,203264.0
768,Random,0.2,87.8,89.07,39.13575053215027,1.2548862445280227,162190.0,88.46,203264.0
774,Random,0.2,87.8,88.89,39.45671725273132,1.2548862445280227,162190.0,88.46,203264.0
789,Random,0.2,87.8,89.06,39.08750033378601,1.2548862445280227,162190.0,88.46,203264.0
794,Random,0.2,87.8,88.2,39.05610704421997,1.2548862445280227,162190.0,88.46,203264.0
795,Random,0.2,87.8,88.61,39.214438676834106,1.2548862445280227,162190.0,88.46,203264.0
796,Random,0.2,87.8,89.15,41.64504599571228,1.2548862445280227,162190.0,88.46,203264.0
870,Random,0.2,87.8,89.06,39.60482430458069,1.2548862445280227,162190.0,88.46,203264.0
265,Random,0.2,87.75,88.72,39.55250120162964,1.2548862445280227,162190.0,88.46,203264.0
303,Random,0.2,87.75,88.95,39.01704549789429,1.2548862445280227,162190.0,88.46,203264.0
322,Random,0.2,87.75,88.78,39.276928663253784,1.2548862445280227,162190.0,88.46,203264.0
346,Random,0.2,87.75,88.5,38.999921798706055,1.2548862445280227,162190.0,88.46,203264.0
528,Random,0.2,87.75,88.94,39.25042486190796,1.2548862445280227,162190.0,88.46,203264.0
540,Random,0.2,87.75,88.89,39.16055750846863,1.2548862445280227,162190.0,88.46,203264.0
577,Random,0.2,87.75,88.96,39.30576777458191,1.2548862445280227,162190.0,88.46,203264.0
558,Random,0.2,87.75,88.29,41.856887102127075,1.2548862445280227,162190.0,88.46,203264.0
883,Random,0.2,87.75,88.93,40.03268837928772,1.2548862445280227,162190.0,88.46,203264.0
893,Random,0.2,87.75,89.01,39.28668212890625,1.2548862445280227,162190.0,88.46,203264.0
899,Random,0.2,87.75,88.51,39.750373125076294,1.2548862445280227,162190.0,88.46,203264.0
205,Random,0.2,87.75,88.52,39.05901885032654,1.2548862445280227,162190.0,88.46,203264.0
12,Random,0.2,87.75,88.97,39.78867173194885,1.2548862445280227,162190.0,88.46,203264.0
21,Random,0.2,87.75,88.68,39.08037233352661,1.2548862445280227,162190.0,88.46,203264.0
48,Random,0.2,87.75,88.36,40.320937156677246,1.2548862445280227,162190.0,88.46,203264.0
75,Random,0.2,87.75,88.77,40.913968324661255,1.2548862445280227,162190.0,88.46,203264.0
89,Random,0.2,87.75,88.9,39.440529108047485,1.2548862445280227,162190.0,88.46,203264.0
640,Random,0.2,87.75,88.35,39.094573736190796,1.2548862445280227,162190.0,88.46,203264.0
698,Random,0.2,87.75,87.67,39.788007497787476,1.2548862445280227,162190.0,88.46,203264.0
710,Random,0.2,87.75,88.31,38.61531114578247,1.2548862445280227,162190.0,88.46,203264.0
731,Random,0.2,87.75,88.66,39.087565660476685,1.2548862445280227,162190.0,88.46,203264.0
388,Random,0.2,87.75,88.84,39.104581117630005,1.2548862445280227,162190.0,88.46,203264.0
484,Random,0.2,87.75,88.7,40.0222384929657,1.2548862445280227,162190.0,88.46,203264.0
753,Random,0.2,87.75,88.92,39.36396288871765,1.2548862445280227,162190.0,88.46,203264.0
498,Random,0.2,87.75,88.74,41.06618285179138,1.2548862445280227,162190.0,88.46,203264.0
762,Random,0.2,87.75,88.72,39.00739288330078,1.2548862445280227,162190.0,88.46,203264.0
765,Random,0.2,87.75,88.73,39.57103443145752,1.2548862445280227,162190.0,88.46,203264.0
777,Random,0.2,87.75,88.79,39.12920427322388,1.2548862445280227,162190.0,88.46,203264.0
784,Random,0.2,87.75,88.58,39.069551944732666,1.2548862445280227,162190.0,88.46,203264.0
802,Random,0.2,87.75,88.5,38.94060564041138,1.2548862445280227,162190.0,88.46,203264.0
804,Random,0.2,87.75,88.7,40.111698627471924,1.2548862445280227,162190.0,88.46,203264.0
827,Random,0.2,87.75,88.84,39.373241901397705,1.2548862445280227,162190.0,88.46,203264.0
837,Random,0.2,87.75,88.92,40.7615020275116,1.2548862445280227,162190.0,88.46,203264.0
299,Random,0.2,87.7,88.83,39.104217767715454,1.2548862445280227,162190.0,88.46,203264.0
328,Random,0.2,87.7,88.73,38.98190402984619,1.2548862445280227,162190.0,88.46,203264.0
337,Random,0.2,87.7,88.61,39.12554359436035,1.2548862445280227,162190.0,88.46,203264.0
365,Random,0.2,87.7,88.91,39.16350173950195,1.2548862445280227,162190.0,88.46,203264.0
538,Random,0.2,87.7,88.87,39.107542753219604,1.2548862445280227,162190.0,88.46,203264.0
539,Random,0.2,87.7,88.69,48.31047868728638,1.2548862445280227,162190.0,88.46,203264.0
584,Random,0.2,87.7,88.7,47.70234751701355,1.2548862445280227,162190.0,88.46,203264.0
888,Random,0.2,87.7,87.92,49.14594745635986,1.2548862445280227,162190.0,88.46,203264.0
904,Random,0.2,87.7,88.96,47.591787576675415,1.2548862445280227,162190.0,88.46,203264.0
911,Random,0.2,87.7,88.75,47.7932026386261,1.2548862445280227,162190.0,88.46,203264.0
932,Random,0.2,87.7,89.06,47.77581334114075,1.2548862445280227,162190.0,88.46,203264.0
146,Random,0.2,87.7,88.97,48.219704389572144,1.2548862445280227,162190.0,88.46,203264.0
231,Random,0.2,87.7,88.81,47.99677085876465,1.2548862445280227,162190.0,88.46,203264.0
10,Random,0.2,87.7,89.26,39.4158935546875,1.2548862445280227,162190.0,88.46,203264.0
247,Random,0.2,87.7,89.09,40.3501923084259,1.2548862445280227,162190.0,88.46,203264.0
14,Random,0.2,87.7,88.67,41.21707892417908,1.2548862445280227,162190.0,88.46,203264.0
24,Random,0.2,87.7,88.92,39.41237425804138,1.2548862445280227,162190.0,88.46,203264.0
47,Random,0.2,87.7,88.81,40.91002035140991,1.2548862445280227,162190.0,88.46,203264.0
71,Random,0.2,87.7,88.91,42.32522654533386,1.2548862445280227,162190.0,88.46,203264.0
122,Random,0.2,87.7,88.84,47.77587151527405,1.2548862445280227,162190.0,88.46,203264.0
661,Random,0.2,87.7,88.7,49.29535698890686,1.2548862445280227,162190.0,88.46,203264.0
699,Random,0.2,87.7,88.79,49.546016693115234,1.2548862445280227,162190.0,88.46,203264.0
683,Random,0.2,87.7,89.06,50.829529762268066,1.2548862445280227,162190.0,88.46,203264.0
730,Random,0.2,87.7,88.9,49.66485643386841,1.2548862445280227,162190.0,88.46,203264.0
733,Random,0.2,87.7,88.59,48.41902709007263,1.2548862445280227,162190.0,88.46,203264.0
742,Random,0.2,87.7,88.63,47.49495887756348,1.2548862445280227,162190.0,88.46,203264.0
412,Random,0.2,87.7,89.01,43.880820512771606,1.2548862445280227,162190.0,88.46,203264.0
451,Random,0.2,87.7,89.11,39.35594177246094,1.2548862445280227,162190.0,88.46,203264.0
458,Random,0.2,87.7,88.32,39.13058686256409,1.2548862445280227,162190.0,88.46,203264.0
761,Random,0.2,87.7,88.39,46.113006591796875,1.2548862445280227,162190.0,88.46,203264.0
844,Random,0.2,87.7,88.56,47.88151001930237,1.2548862445280227,162190.0,88.46,203264.0
259,Random,0.2,87.65,87.87,48.141292572021484,1.2548862445280227,162190.0,88.46,203264.0
291,Random,0.2,87.65,89.06,49.24684166908264,1.2548862445280227,162190.0,88.46,203264.0
295,Random,0.2,87.65,88.68,52.02355194091797,1.2548862445280227,162190.0,88.46,203264.0
292,Random,0.2,87.65,88.99,56.44827342033386,1.2548862445280227,162190.0,88.46,203264.0
332,Random,0.2,87.65,88.04,55.74475049972534,1.2548862445280227,162190.0,88.46,203264.0
347,Random,0.2,87.65,89.02,57.584425926208496,1.2548862445280227,162190.0,88.46,203264.0
367,Random,0.2,87.65,88.49,52.03425884246826,1.2548862445280227,162190.0,88.46,203264.0
515,Random,0.2,87.65,89.13,52.41559910774231,1.2548862445280227,162190.0,88.46,203264.0
522,Random,0.2,87.65,88.7,53.29992341995239,1.2548862445280227,162190.0,88.46,203264.0
527,Random,0.2,87.65,88.78,64.55749917030334,1.2548862445280227,162190.0,88.46,203264.0
557,Random,0.2,87.65,88.85,60.07874512672424,1.2548862445280227,162190.0,88.46,203264.0
579,Random,0.2,87.65,89.06,61.56417417526245,1.2548862445280227,162190.0,88.46,203264.0
598,Random,0.2,87.65,88.82,59.531065940856934,1.2548862445280227,162190.0,88.46,203264.0
600,Random,0.2,87.65,87.97,61.331424713134766,1.2548862445280227,162190.0,88.46,203264.0
960,Random,0.2,87.65,88.73,52.48949670791626,1.2548862445280227,162190.0,88.46,203264.0
967,Random,0.2,87.65,88.63,51.44360613822937,1.2548862445280227,162190.0,88.46,203264.0
995,Random,0.2,87.65,88.65,50.49731397628784,1.2548862445280227,162190.0,88.46,203264.0
171,Random,0.2,87.65,88.92,47.02140545845032,1.2548862445280227,162190.0,88.46,203264.0
178,Random,0.2,87.65,88.8,44.49722361564636,1.2548862445280227,162190.0,88.46,203264.0
179,Random,0.2,87.65,88.63,43.9962043762207,1.2548862445280227,162190.0,88.46,203264.0
186,Random,0.2,87.65,89.03,43.45138597488403,1.2548862445280227,162190.0,88.46,203264.0
203,Random,0.2,87.65,88.31,43.818228244781494,1.2548862445280227,162190.0,88.46,203264.0
212,Random,0.2,87.65,89.09,41.90425515174866,1.2548862445280227,162190.0,88.46,203264.0
234,Random,0.2,87.65,88.99,41.58960437774658,1.2548862445280227,162190.0,88.46,203264.0
39,Random,0.2,87.65,88.42,41.95069360733032,1.2548862445280227,162190.0,88.46,203264.0
52,Random,0.2,87.65,88.26,39.4453330039978,1.2548862445280227,162190.0,88.46,203264.0
627,Random,0.2,87.65,88.74,39.407599687576294,1.2548862445280227,162190.0,88.46,203264.0
671,Random,0.2,87.65,88.78,40.02615261077881,1.2548862445280227,162190.0,88.46,203264.0
721,Random,0.2,87.65,88.31,40.266783714294434,1.2548862445280227,162190.0,88.46,203264.0
726,Random,0.2,87.65,88.29,41.89369177818298,1.2548862445280227,162190.0,88.46,203264.0
406,Random,0.2,87.65,89.17,40.97791075706482,1.2548862445280227,162190.0,88.46,203264.0
411,Random,0.2,87.65,89.21,40.158177614212036,1.2548862445280227,162190.0,88.46,203264.0
798,Random,0.2,87.65,88.89,41.5792076587677,1.2548862445280227,162190.0,88.46,203264.0
817,Random,0.2,87.65,88.89,39.35889911651611,1.2548862445280227,162190.0,88.46,203264.0
832,Random,0.2,87.65,88.46,39.35607576370239,1.2548862445280227,162190.0,88.46,203264.0
304,Random,0.2,87.6,88.99,39.51614284515381,1.2548862445280227,162190.0,88.46,203264.0
335,Random,0.2,87.6,88.42,40.601205587387085,1.2548862445280227,162190.0,88.46,203264.0
350,Random,0.2,87.6,88.81,41.51770997047424,1.2548862445280227,162190.0,88.46,203264.0
607,Random,0.2,87.6,88.81,39.41997981071472,1.2548862445280227,162190.0,88.46,203264.0
354,Random,0.2,87.6,88.78,41.02276968955994,1.2548862445280227,162190.0,88.46,203264.0
930,Random,0.2,87.6,88.56,41.39949059486389,1.2548862445280227,162190.0,88.46,203264.0
938,Random,0.2,87.6,88.18,39.249335289001465,1.2548862445280227,162190.0,88.46,203264.0
981,Random,0.2,87.6,89.17,40.3685142993927,1.2548862445280227,162190.0,88.46,203264.0
174,Random,0.2,87.6,88.86,46.40472340583801,1.2548862445280227,162190.0,88.46,203264.0
16,Random,0.2,87.6,88.38,49.195189476013184,1.2548862445280227,162190.0,88.46,203264.0
51,Random,0.2,87.6,88.58,53.881463289260864,1.2548862445280227,162190.0,88.46,203264.0
93,Random,0.2,87.6,89.03,55.24109077453613,1.2548862445280227,162190.0,88.46,203264.0
76,Random,0.2,87.6,89.01,61.94265413284302,1.2548862445280227,162190.0,88.46,203264.0
678,Random,0.2,87.6,89.1,56.77247643470764,1.2548862445280227,162190.0,88.46,203264.0
631,Random,0.2,87.6,88.53,65.22957587242126,1.2548862445280227,162190.0,88.46,203264.0
682,Random,0.2,87.6,88.28,55.89103412628174,1.2548862445280227,162190.0,88.46,203264.0
384,Random,0.2,87.6,88.11,48.72821497917175,1.2548862445280227,162190.0,88.46,203264.0
723,Random,0.2,87.6,88.43,53.957637548446655,1.2548862445280227,162190.0,88.46,203264.0
393,Random,0.2,87.6,88.75,45.23132824897766,1.2548862445280227,162190.0,88.46,203264.0
454,Random,0.2,87.6,88.8,49.93264865875244,1.2548862445280227,162190.0,88.46,203264.0
495,Random,0.2,87.6,88.63,53.80002045631409,1.2548862445280227,162190.0,88.46,203264.0
488,Random,0.2,87.6,88.6,64.39163589477539,1.2548862445280227,162190.0,88.46,203264.0
793,Random,0.2,87.6,88.82,57.8144109249115,1.2548862445280227,162190.0,88.46,203264.0
757,Random,0.2,87.6,88.68,60.23457312583923,1.2548862445280227,162190.0,88.46,203264.0
862,Random,0.2,87.6,88.73,68.30860137939453,1.2548862445280227,162190.0,88.46,203264.0
806,Random,0.2,87.6,88.75,69.7253155708313,1.2548862445280227,162190.0,88.46,203264.0
269,Random,0.2,87.55,88.88,58.805713176727295,1.2548862445280227,162190.0,88.46,203264.0
266,Random,0.2,87.55,88.47,69.8685245513916,1.2548862445280227,162190.0,88.46,203264.0
300,Random,0.2,87.55,89.16,57.7831130027771,1.2548862445280227,162190.0,88.46,203264.0
290,Random,0.2,87.55,88.04,63.493709087371826,1.2548862445280227,162190.0,88.46,203264.0
348,Random,0.2,87.55,88.6,60.89557099342346,1.2548862445280227,162190.0,88.46,203264.0
504,Random,0.2,87.55,88.56,65.05111360549927,1.2548862445280227,162190.0,88.46,203264.0
507,Random,0.2,87.55,88.91,57.066962480545044,1.2548862445280227,162190.0,88.46,203264.0
568,Random,0.2,87.55,88.96,55.0021595954895,1.2548862445280227,162190.0,88.46,203264.0
613,Random,0.2,87.55,88.69,64.23545026779175,1.2548862445280227,162190.0,88.46,203264.0
610,Random,0.2,87.55,88.05,66.78456139564514,1.2548862445280227,162190.0,88.46,203264.0
880,Random,0.2,87.55,88.62,77.00820684432983,1.2548862445280227,162190.0,88.46,203264.0
941,Random,0.2,87.55,88.55,80.81697273254395,1.2548862445280227,162190.0,88.46,203264.0
976,Random,0.2,87.55,88.19,79.86987662315369,1.2548862445280227,162190.0,88.46,203264.0
126,Random,0.2,87.55,88.87,79.20953035354614,1.2548862445280227,162190.0,88.46,203264.0
189,Random,0.2,87.55,88.35,88.64921498298645,1.2548862445280227,162190.0,88.46,203264.0
137,Random,0.2,87.55,88.76,94.61071515083313,1.2548862445280227,162190.0,88.46,203264.0
223,Random,0.2,87.55,88.95,85.60130095481873,1.2548862445280227,162190.0,88.46,203264.0
58,Random,0.2,87.55,88.51,87.61992645263672,1.2548862445280227,162190.0,88.46,203264.0
78,Random,0.2,87.55,88.87,79.73849606513977,1.2548862445280227,162190.0,88.46,203264.0
97,Random,0.2,87.55,89.09,92.93424677848816,1.2548862445280227,162190.0,88.46,203264.0
112,Random,0.2,87.55,88.26,89.84500670433044,1.2548862445280227,162190.0,88.46,203264.0
108,Random,0.2,87.55,88.97,93.42222476005554,1.2548862445280227,162190.0,88.46,203264.0
649,Random,0.2,87.55,89.01,88.66859483718872,1.2548862445280227,162190.0,88.46,203264.0
707,Random,0.2,87.55,88.59,90.26817035675049,1.2548862445280227,162190.0,88.46,203264.0
716,Random,0.2,87.55,88.03,83.49466228485107,1.2548862445280227,162190.0,88.46,203264.0
738,Random,0.2,87.55,88.59,80.43200826644897,1.2548862445280227,162190.0,88.46,203264.0
392,Random,0.2,87.55,88.63,80.23751139640808,1.2548862445280227,162190.0,88.46,203264.0
443,Random,0.2,87.55,89.21,53.51766300201416,1.2548862445280227,162190.0,88.46,203264.0
394,Random,0.2,87.55,88.98,59.752232789993286,1.2548862445280227,162190.0,88.46,203264.0
462,Random,0.2,87.55,88.87,47.74752140045166,1.2548862445280227,162190.0,88.46,203264.0
769,Random,0.2,87.55,88.07,45.18828225135803,1.2548862445280227,162190.0,88.46,203264.0
772,Random,0.2,87.55,88.55,42.47145414352417,1.2548862445280227,162190.0,88.46,203264.0
779,Random,0.2,87.55,89.08,42.2970552444458,1.2548862445280227,162190.0,88.46,203264.0
441,Random,0.2,87.55,89.04,80.95778131484985,1.2548862445280227,162190.0,88.46,203264.0
251,Random,0.2,87.5,88.71,58.53878617286682,1.2548862445280227,162190.0,88.46,203264.0
819,Random,0.2,87.55,88.52,62.28830170631409,1.2548862445280227,162190.0,88.46,203264.0
787,Random,0.2,87.55,88.89,73.1375002861023,1.2548862445280227,162190.0,88.46,203264.0
264,Random,0.2,87.5,89.12,65.24743413925171,1.2548862445280227,162190.0,88.46,203264.0
276,Random,0.2,87.5,89.17,72.4469301700592,1.2548862445280227,162190.0,88.46,203264.0
357,Random,0.2,87.5,88.5,69.78318619728088,1.2548862445280227,162190.0,88.46,203264.0
359,Random,0.2,87.5,89.24,75.54509544372559,1.2548862445280227,162190.0,88.46,203264.0
364,Random,0.2,87.5,88.38,78.26128721237183,1.2548862445280227,162190.0,88.46,203264.0
368,Random,0.2,87.5,88.69,77.07082104682922,1.2548862445280227,162190.0,88.46,203264.0
545,Random,0.2,87.5,88.8,79.8216540813446,1.2548862445280227,162190.0,88.46,203264.0
608,Random,0.2,87.5,88.48,81.02456569671631,1.2548862445280227,162190.0,88.46,203264.0
587,Random,0.2,87.5,88.75,83.81924510002136,1.2548862445280227,162190.0,88.46,203264.0
617,Random,0.2,87.5,88.0,81.32227683067322,1.2548862445280227,162190.0,88.46,203264.0
887,Random,0.2,87.5,88.89,83.60840511322021,1.2548862445280227,162190.0,88.46,203264.0
896,Random,0.2,87.5,88.99,80.30707144737244,1.2548862445280227,162190.0,88.46,203264.0
916,Random,0.2,87.5,88.45,80.0364670753479,1.2548862445280227,162190.0,88.46,203264.0
926,Random,0.2,87.5,87.55,79.8458046913147,1.2548862445280227,162190.0,88.46,203264.0
939,Random,0.2,87.5,87.98,83.65805864334106,1.2548862445280227,162190.0,88.46,203264.0
974,Random,0.2,87.5,89.03,87.0081615447998,1.2548862445280227,162190.0,88.46,203264.0
160,Random,0.2,87.5,88.91,85.32739424705505,1.2548862445280227,162190.0,88.46,203264.0
241,Random,0.2,87.5,87.86,82.1585385799408,1.2548862445280227,162190.0,88.46,203264.0
220,Random,0.2,87.5,88.86,85.48954224586487,1.2548862445280227,162190.0,88.46,203264.0
243,Random,0.2,87.5,88.61,82.84574389457703,1.2548862445280227,162190.0,88.46,203264.0
244,Random,0.2,87.5,89.03,88.23855185508728,1.2548862445280227,162190.0,88.46,203264.0
9,Random,0.2,87.5,88.47,84.64055466651917,1.2548862445280227,162190.0,88.46,203264.0
20,Random,0.2,87.5,88.86,84.18838024139404,1.2548862445280227,162190.0,88.46,203264.0
33,Random,0.2,87.5,88.14,79.98028182983398,1.2548862445280227,162190.0,88.46,203264.0
77,Random,0.2,87.5,88.9,91.6552996635437,1.2548862445280227,162190.0,88.46,203264.0
87,Random,0.2,87.5,88.82,82.47095823287964,1.2548862445280227,162190.0,88.46,203264.0
