activation_collection_ms,activation_collection_std,eigensolver_ms,eigensolver_std,graph_construction_ms,graph_construction_std,n,score_ms,score_std,source,total_ms
,,6.497039019595832,5.072250753455013,0.9722793265245855,0.020579130981521795,198,0.12149065500125289,0.009382004826117531,Jazz Musicians (real),7.469318346120417
532.4408727698028,7.336162565643704,26.559241709765047,36.87876349786203,13.774821104016155,1.1934251430869134,256,0.23386651882901788,0.2024077456258239,MLP / MNIST (real),40.3340628137812
,,0.7886242121458054,0.24290940827988178,2.080231811851263,0.27485340779602085,64,,,synthetic,2.8688560239970684
,,5.486826389096677,1.3691501918680904,5.64277982339263,0.4306326271715514,128,,,synthetic,11.129606212489307
,,15.214190445840359,1.682042584538368,13.74536738730967,0.7688695132576072,256,,,synthetic,28.95955783315003
,,59.811409818939865,2.219668120730465,26.299915788695216,4.972089203540885,512,,,synthetic,86.11132560763508
,,319.78004274424165,6.857922834777696,60.66731674945913,2.1517994161446308,1024,,,synthetic,380.4473594937008
,,2148.06771701357,245.36659468725404,246.18277865617225,10.014120356002454,2048,,,synthetic,2394.250495669742
,,12211.85897764129,927.9767151700476,1034.6515043250595,48.96587575631942,4096,,,synthetic,13246.51048196635
