Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs,Pruned_FLOPs
75,Random,0.2,95.55,97.85,39.96121072769165,1.2548862445280227,162190.0,97.89,203264.0,
122,Random,0.2,95.55,97.99,40.26523756980896,1.2548862445280227,162190.0,97.89,203264.0,
881,Random,0.2,95.55,97.89,39.844120025634766,1.2548862445280227,162190.0,97.89,203264.0,
902,Random,0.2,95.55,98.23,40.62872385978699,1.2548862445280227,162190.0,97.89,203264.0,
919,Random,0.2,95.55,97.93,40.22971868515015,1.2548862445280227,162190.0,97.89,203264.0,
956,Random,0.2,95.55,97.99,39.91828465461731,1.2548862445280227,162190.0,97.89,203264.0,
171,Random,0.2,95.55,98.23,39.798888206481934,1.2548862445280227,162190.0,97.89,203264.0,
138,Random,0.2,95.55,98.1,39.955930948257446,1.2548862445280227,162190.0,97.89,203264.0,
211,Random,0.2,95.55,98.07,39.89825963973999,1.2548862445280227,162190.0,97.89,203264.0,
455,Random,0.2,95.55,97.96,39.70950698852539,1.2548862445280227,162190.0,97.89,203264.0,
444,Random,0.2,95.55,97.98,40.266547441482544,1.2548862445280227,162190.0,97.89,203264.0,
463,Random,0.2,95.55,98.18,40.686301708221436,1.2548862445280227,162190.0,97.89,203264.0,
482,Random,0.2,95.55,97.9,40.197707414627075,1.2548862445280227,162190.0,97.89,203264.0,
267,Random,0.2,95.55,98.06,39.86393976211548,1.2548862445280227,162190.0,97.89,203264.0,
314,Random,0.2,95.55,98.03,39.736902713775635,1.2548862445280227,162190.0,97.89,203264.0,
316,Random,0.2,95.55,97.94,39.78163528442383,1.2548862445280227,162190.0,97.89,203264.0,
509,Random,0.2,95.55,98.18,39.837157249450684,1.2548862445280227,162190.0,97.89,203264.0,
534,Random,0.2,95.55,98.04,39.73614954948425,1.2548862445280227,162190.0,97.89,203264.0,
662,Random,0.2,95.55,98.01,39.98916149139404,1.2548862445280227,162190.0,97.89,203264.0,
738,Random,0.2,95.55,98.15,40.307934522628784,1.2548862445280227,162190.0,97.89,203264.0,
793,Random,0.2,95.55,97.99,39.810616970062256,1.2548862445280227,162190.0,97.89,203264.0,
758,Random,0.2,95.55,97.93,40.789182901382446,1.2548862445280227,162190.0,97.89,203264.0,
62,Random,0.2,95.5,97.71,39.75592231750488,1.2548862445280227,162190.0,97.89,203264.0,
95,Random,0.2,95.5,97.92,39.85184621810913,1.2548862445280227,162190.0,97.89,203264.0,
913,Random,0.2,95.5,97.91,39.883527517318726,1.2548862445280227,162190.0,97.89,203264.0,
155,Random,0.2,95.5,97.84,39.55491399765015,1.2548862445280227,162190.0,97.89,203264.0,
200,Random,0.2,95.5,97.94,39.884852170944214,1.2548862445280227,162190.0,97.89,203264.0,
427,Random,0.2,95.5,97.9,40.187731981277466,1.2548862445280227,162190.0,97.89,203264.0,
436,Random,0.2,95.5,97.92,39.78810143470764,1.2548862445280227,162190.0,97.89,203264.0,
434,Random,0.2,95.5,98.1,40.752994537353516,1.2548862445280227,162190.0,97.89,203264.0,
473,Random,0.2,95.5,98.04,39.78012418746948,1.2548862445280227,162190.0,97.89,203264.0,
530,Random,0.2,95.5,98.02,39.84470343589783,1.2548862445280227,162190.0,97.89,203264.0,
596,Random,0.2,95.5,98.12,39.93742251396179,1.2548862445280227,162190.0,97.89,203264.0,
630,Random,0.2,95.5,98.01,39.54095411300659,1.2548862445280227,162190.0,97.89,203264.0,
647,Random,0.2,95.5,98.09,39.72730612754822,1.2548862445280227,162190.0,97.89,203264.0,
865,Random,0.2,95.5,98.0,40.16260051727295,1.2548862445280227,162190.0,97.89,203264.0,
195,Random,0.2,95.45,97.98,39.825855016708374,1.2548862445280227,162190.0,97.89,203264.0,
15,Random,0.2,95.45,98.25,40.52133512496948,1.2548862445280227,162190.0,97.89,203264.0,
429,Random,0.2,95.45,97.93,39.75317883491516,1.2548862445280227,162190.0,97.89,203264.0,
471,Random,0.2,95.45,98.05,39.79504704475403,1.2548862445280227,162190.0,97.89,203264.0,
517,Random,0.2,95.45,98.08,39.960121393203735,1.2548862445280227,162190.0,97.89,203264.0,
524,Random,0.2,95.45,98.09,39.42856955528259,1.2548862445280227,162190.0,97.89,203264.0,
553,Random,0.2,95.45,98.02,39.84046030044556,1.2548862445280227,162190.0,97.89,203264.0,
604,Random,0.2,95.45,98.25,40.15943789482117,1.2548862445280227,162190.0,97.89,203264.0,
636,Random,0.2,95.45,98.02,39.68339776992798,1.2548862445280227,162190.0,97.89,203264.0,
623,Random,0.2,95.45,98.22,40.63289499282837,1.2548862445280227,162190.0,97.89,203264.0,
678,Random,0.2,95.45,97.97,39.788116693496704,1.2548862445280227,162190.0,97.89,203264.0,
755,Random,0.2,95.45,98.06,39.836732149124146,1.2548862445280227,162190.0,97.89,203264.0,
824,Random,0.2,95.45,98.1,39.96741056442261,1.2548862445280227,162190.0,97.89,203264.0,
834,Random,0.2,95.45,98.01,39.55507826805115,1.2548862445280227,162190.0,97.89,203264.0,
5,Random,0.2,95.4,97.94,40.13881206512451,1.2548862445280227,162190.0,97.89,203264.0,
10,Random,0.2,95.4,98.05,40.26341962814331,1.2548862445280227,162190.0,97.89,203264.0,
880,Random,0.2,95.4,98.1,39.7969172000885,1.2548862445280227,162190.0,97.89,203264.0,
85,Random,0.2,95.4,98.05,40.582786083221436,1.2548862445280227,162190.0,97.89,203264.0,
889,Random,0.2,95.4,98.1,39.76322674751282,1.2548862445280227,162190.0,97.89,203264.0,
922,Random,0.2,95.4,97.98,39.79228472709656,1.2548862445280227,162190.0,97.89,203264.0,
953,Random,0.2,95.4,97.91,39.875232219696045,1.2548862445280227,162190.0,97.89,203264.0,
366,Random,0.2,95.4,98.13,39.55424642562866,1.2548862445280227,162190.0,97.89,203264.0,
528,Random,0.2,95.4,98.07,39.91644763946533,1.2548862445280227,162190.0,97.89,203264.0,
546,Random,0.2,95.4,97.93,40.158889293670654,1.2548862445280227,162190.0,97.89,203264.0,
581,Random,0.2,95.4,98.07,39.77168536186218,1.2548862445280227,162190.0,97.89,203264.0,
617,Random,0.2,95.4,97.69,39.748305320739746,1.2548862445280227,162190.0,97.89,203264.0,
580,Random,0.2,95.4,98.13,40.654553174972534,1.2548862445280227,162190.0,97.89,203264.0,
627,Random,0.2,95.4,98.02,39.836429595947266,1.2548862445280227,162190.0,97.89,203264.0,
705,Random,0.2,95.4,98.0,39.905415296554565,1.2548862445280227,162190.0,97.89,203264.0,
763,Random,0.2,95.4,97.94,39.486488342285156,1.2548862445280227,162190.0,97.89,203264.0,
836,Random,0.2,95.4,97.86,39.93153500556946,1.2548862445280227,162190.0,97.89,203264.0,
28,Random,0.2,95.35,98.02,40.46001744270325,1.2548862445280227,162190.0,97.89,203264.0,
173,Random,0.2,95.35,97.85,39.78579020500183,1.2548862445280227,162190.0,97.89,203264.0,
72,Random,0.2,95.35,97.74,39.932164907455444,1.2548862445280227,162190.0,97.89,203264.0,
47,Random,0.2,95.35,98.01,40.6681387424469,1.2548862445280227,162190.0,97.89,203264.0,
190,Random,0.2,95.35,98.0,39.83404493331909,1.2548862445280227,162190.0,97.89,203264.0,
449,Random,0.2,95.35,97.96,39.87343215942383,1.2548862445280227,162190.0,97.89,203264.0,
486,Random,0.2,95.35,97.89,39.640631437301636,1.2548862445280227,162190.0,97.89,203264.0,
269,Random,0.2,95.35,98.16,39.93907380104065,1.2548862445280227,162190.0,97.89,203264.0,
279,Random,0.2,95.35,98.14,40.32917356491089,1.2548862445280227,162190.0,97.89,203264.0,
641,Random,0.2,95.35,98.17,39.8456609249115,1.2548862445280227,162190.0,97.89,203264.0,
648,Random,0.2,95.35,98.08,39.714218854904175,1.2548862445280227,162190.0,97.89,203264.0,
734,Random,0.2,95.35,98.19,39.777809143066406,1.2548862445280227,162190.0,97.89,203264.0,
575,Random,0.2,95.35,97.96,40.74891924858093,1.2548862445280227,162190.0,97.89,203264.0,
29,Random,0.2,95.3,98.16,39.85139203071594,1.2548862445280227,162190.0,97.89,203264.0,
110,Random,0.2,95.3,97.94,39.175716400146484,1.2548862445280227,162190.0,97.89,203264.0,
886,Random,0.2,95.3,98.18,39.817564487457275,1.2548862445280227,162190.0,97.89,203264.0,
934,Random,0.2,95.3,98.17,40.82949614524841,1.2548862445280227,162190.0,97.89,203264.0,
397,Random,0.2,95.3,98.08,39.78211498260498,1.2548862445280227,162190.0,97.89,203264.0,
405,Random,0.2,95.3,97.88,39.924107789993286,1.2548862445280227,162190.0,97.89,203264.0,
315,Random,0.2,95.3,98.07,39.80984878540039,1.2548862445280227,162190.0,97.89,203264.0,
163,Random,0.2,95.3,97.93,40.74582076072693,1.2548862445280227,162190.0,97.89,203264.0,
321,Random,0.2,95.3,98.17,39.92748832702637,1.2548862445280227,162190.0,97.89,203264.0,
522,Random,0.2,95.3,98.17,39.60923385620117,1.2548862445280227,162190.0,97.89,203264.0,
576,Random,0.2,95.3,98.07,39.45867657661438,1.2548862445280227,162190.0,97.89,203264.0,
618,Random,0.2,95.3,97.95,40.37553358078003,1.2548862445280227,162190.0,97.89,203264.0,
704,Random,0.2,95.3,97.98,39.73907017707825,1.2548862445280227,162190.0,97.89,203264.0,
687,Random,0.2,95.3,98.08,40.315807580947876,1.2548862445280227,162190.0,97.89,203264.0,
712,Random,0.2,95.3,97.93,39.811840772628784,1.2548862445280227,162190.0,97.89,203264.0,
799,Random,0.2,95.3,97.89,39.79652428627014,1.2548862445280227,162190.0,97.89,203264.0,
814,Random,0.2,95.3,97.94,39.91484045982361,1.2548862445280227,162190.0,97.89,203264.0,
856,Random,0.2,95.3,98.06,39.76873850822449,1.2548862445280227,162190.0,97.89,203264.0,
25,Random,0.2,95.25,98.13,39.50322890281677,1.2548862445280227,162190.0,97.89,203264.0,
960,Random,0.2,95.25,97.94,40.60491371154785,1.2548862445280227,162190.0,97.89,203264.0,
231,Random,0.2,95.25,98.04,39.903868436813354,1.2548862445280227,162190.0,97.89,203264.0,
239,Random,0.2,95.25,98.17,39.83042764663696,1.2548862445280227,162190.0,97.89,203264.0,
391,Random,0.2,95.25,98.0,39.78246998786926,1.2548862445280227,162190.0,97.89,203264.0,
421,Random,0.2,95.25,97.98,39.76993107795715,1.2548862445280227,162190.0,97.89,203264.0,
472,Random,0.2,95.25,98.0,40.00800967216492,1.2548862445280227,162190.0,97.89,203264.0,
256,Random,0.2,95.25,97.9,39.561331272125244,1.2548862445280227,162190.0,97.89,203264.0,
271,Random,0.2,95.25,97.76,39.853902101516724,1.2548862445280227,162190.0,97.89,203264.0,
583,Random,0.2,95.25,98.01,40.354907274246216,1.2548862445280227,162190.0,97.89,203264.0,
695,Random,0.2,95.25,97.83,39.79916501045227,1.2548862445280227,162190.0,97.89,203264.0,
762,Random,0.2,95.25,98.0,39.80440664291382,1.2548862445280227,162190.0,97.89,203264.0,
780,Random,0.2,95.25,97.9,39.76505732536316,1.2548862445280227,162190.0,97.89,203264.0,
833,Random,0.2,95.25,98.02,39.70956087112427,1.2548862445280227,162190.0,97.89,203264.0,
34,Random,0.2,95.2,97.97,39.96542501449585,1.2548862445280227,162190.0,97.89,203264.0,
52,Random,0.2,95.2,97.93,39.572815895080566,1.2548862445280227,162190.0,97.89,203264.0,
54,Random,0.2,95.2,98.06,39.67726445198059,1.2548862445280227,162190.0,97.89,203264.0,
60,Random,0.2,95.2,98.21,40.212533712387085,1.2548862445280227,162190.0,97.89,203264.0,
422,Random,0.2,95.2,98.1,39.68255853652954,1.2548862445280227,162190.0,97.89,203264.0,
184,Random,0.2,95.2,98.05,39.7918975353241,1.2548862445280227,162190.0,97.89,203264.0,
646,Random,0.2,95.2,97.82,39.712082624435425,1.2548862445280227,162190.0,97.89,203264.0,
723,Random,0.2,95.2,98.14,39.66267442703247,1.2548862445280227,162190.0,97.89,203264.0,
737,Random,0.2,95.2,97.94,39.86049222946167,1.2548862445280227,162190.0,97.89,203264.0,
849,Random,0.2,95.2,97.99,39.64637064933777,1.2548862445280227,162190.0,97.89,203264.0,
867,Random,0.2,95.2,97.75,39.71694612503052,1.2548862445280227,162190.0,97.89,203264.0,
89,Random,0.2,95.15,98.09,40.349172592163086,1.2548862445280227,162190.0,97.89,203264.0,
245,Random,0.2,95.15,98.0,39.684734582901,1.2548862445280227,162190.0,97.89,203264.0,
511,Random,0.2,95.15,98.04,39.70249700546265,1.2548862445280227,162190.0,97.89,203264.0,
365,Random,0.2,95.15,97.97,39.742528438568115,1.2548862445280227,162190.0,97.89,203264.0,
483,Random,0.2,95.15,98.19,39.90393328666687,1.2548862445280227,162190.0,97.89,203264.0,
521,Random,0.2,95.15,97.9,39.94564723968506,1.2548862445280227,162190.0,97.89,203264.0,
681,Random,0.2,95.15,98.16,39.548094034194946,1.2548862445280227,162190.0,97.89,203264.0,
727,Random,0.2,95.15,98.01,39.42187571525574,1.2548862445280227,162190.0,97.89,203264.0,
105,Random,0.2,95.1,98.08,40.264522314071655,1.2548862445280227,162190.0,97.89,203264.0,
107,Random,0.2,95.1,97.91,39.71059584617615,1.2548862445280227,162190.0,97.89,203264.0,
179,Random,0.2,95.1,97.95,39.77955102920532,1.2548862445280227,162190.0,97.89,203264.0,
186,Random,0.2,95.1,98.1,39.77446103096008,1.2548862445280227,162190.0,97.89,203264.0,
225,Random,0.2,95.1,97.92,39.91225290298462,1.2548862445280227,162190.0,97.89,203264.0,
286,Random,0.2,95.1,97.93,39.95896577835083,1.2548862445280227,162190.0,97.89,203264.0,
293,Random,0.2,95.1,98.08,39.598998069763184,1.2548862445280227,162190.0,97.89,203264.0,
586,Random,0.2,95.1,98.14,39.74089789390564,1.2548862445280227,162190.0,97.89,203264.0,
716,Random,0.2,95.1,97.92,40.40851664543152,1.2548862445280227,162190.0,97.89,203264.0,
719,Random,0.2,95.1,97.88,39.84737992286682,1.2548862445280227,162190.0,97.89,203264.0,
726,Random,0.2,95.1,97.83,39.75178027153015,1.2548862445280227,162190.0,97.89,203264.0,
757,Random,0.2,95.1,97.95,39.83736276626587,1.2548862445280227,162190.0,97.89,203264.0,
845,Random,0.2,95.1,98.13,39.852030754089355,1.2548862445280227,162190.0,97.89,203264.0,
858,Random,0.2,95.1,97.93,39.950103759765625,1.2548862445280227,162190.0,97.89,203264.0,
20,Random,0.2,95.05,98.06,39.54176926612854,1.2548862445280227,162190.0,97.89,203264.0,
111,Random,0.2,95.05,97.89,39.80158448219299,1.2548862445280227,162190.0,97.89,203264.0,
896,Random,0.2,95.05,98.08,40.385481119155884,1.2548862445280227,162190.0,97.89,203264.0,
921,Random,0.2,95.05,98.02,39.78773283958435,1.2548862445280227,162190.0,97.89,203264.0,
924,Random,0.2,95.05,97.99,39.8253870010376,1.2548862445280227,162190.0,97.89,203264.0,
947,Random,0.2,95.05,97.84,39.80037879943848,1.2548862445280227,162190.0,97.89,203264.0,
242,Random,0.2,95.05,97.96,39.957550287246704,1.2548862445280227,162190.0,97.89,203264.0,
416,Random,0.2,95.05,97.99,40.04364609718323,1.2548862445280227,162190.0,97.89,203264.0,
459,Random,0.2,95.05,98.04,39.594640254974365,1.2548862445280227,162190.0,97.89,203264.0,
497,Random,0.2,95.05,98.07,40.14927005767822,1.2548862445280227,162190.0,97.89,203264.0,
292,Random,0.2,95.05,97.93,40.23113393783569,1.2548862445280227,162190.0,97.89,203264.0,
295,Random,0.2,95.05,98.05,39.63431358337402,1.2548862445280227,162190.0,97.89,203264.0,
570,Random,0.2,95.05,98.13,39.76575446128845,1.2548862445280227,162190.0,97.89,203264.0,
672,Random,0.2,95.05,98.12,39.74757957458496,1.2548862445280227,162190.0,97.89,203264.0,
735,Random,0.2,95.05,97.88,39.77367687225342,1.2548862445280227,162190.0,97.89,203264.0,
910,Random,0.2,95.0,98.0,39.95959186553955,1.2548862445280227,162190.0,97.89,203264.0,
912,Random,0.2,95.0,98.1,39.595786809921265,1.2548862445280227,162190.0,97.89,203264.0,
917,Random,0.2,95.0,97.87,40.017208099365234,1.2548862445280227,162190.0,97.89,203264.0,
156,Random,0.2,95.0,97.92,39.6538827419281,1.2548862445280227,162190.0,97.89,203264.0,
987,Random,0.2,95.0,97.81,40.66698098182678,1.2548862445280227,162190.0,97.89,203264.0,
160,Random,0.2,95.0,98.01,39.869927644729614,1.2548862445280227,162190.0,97.89,203264.0,
384,Random,0.2,95.0,97.94,39.80868172645569,1.2548862445280227,162190.0,97.89,203264.0,
489,Random,0.2,95.0,98.11,39.927937507629395,1.2548862445280227,162190.0,97.89,203264.0,
262,Random,0.2,95.0,97.95,39.96511888504028,1.2548862445280227,162190.0,97.89,203264.0,
306,Random,0.2,95.0,97.74,39.60732078552246,1.2548862445280227,162190.0,97.89,203264.0,
344,Random,0.2,95.0,98.02,39.763548135757446,1.2548862445280227,162190.0,97.89,203264.0,
558,Random,0.2,95.0,98.01,39.715850591659546,1.2548862445280227,162190.0,97.89,203264.0,
598,Random,0.2,95.0,97.97,39.83940410614014,1.2548862445280227,162190.0,97.89,203264.0,
577,Random,0.2,95.0,98.06,40.073089838027954,1.2548862445280227,162190.0,97.89,203264.0,
642,Random,0.2,95.0,98.25,40.05174779891968,1.2548862445280227,162190.0,97.89,203264.0,
560,Random,0.2,95.0,97.97,40.79235053062439,1.2548862445280227,162190.0,97.89,203264.0,
711,Random,0.2,95.0,98.04,39.80337643623352,1.2548862445280227,162190.0,97.89,203264.0,
800,Random,0.2,95.0,97.91,39.595178842544556,1.2548862445280227,162190.0,97.89,203264.0,
874,Random,0.2,95.0,98.07,39.68802309036255,1.2548862445280227,162190.0,97.89,203264.0,
93,Random,0.2,94.95,97.94,39.672240018844604,1.2548862445280227,162190.0,97.89,203264.0,
144,Random,0.2,94.95,98.1,39.803966760635376,1.2548862445280227,162190.0,97.89,203264.0,
222,Random,0.2,94.95,97.96,40.02733874320984,1.2548862445280227,162190.0,97.89,203264.0,
488,Random,0.2,94.95,97.91,40.13003921508789,1.2548862445280227,162190.0,97.89,203264.0,
357,Random,0.2,94.95,98.07,40.63134288787842,1.2548862445280227,162190.0,97.89,203264.0,
527,Random,0.2,94.95,98.08,39.898839473724365,1.2548862445280227,162190.0,97.89,203264.0,
606,Random,0.2,94.95,98.06,39.66378998756409,1.2548862445280227,162190.0,97.89,203264.0,
608,Random,0.2,94.95,98.01,39.68443250656128,1.2548862445280227,162190.0,97.89,203264.0,
622,Random,0.2,94.95,98.01,39.808300495147705,1.2548862445280227,162190.0,97.89,203264.0,
708,Random,0.2,94.95,97.94,40.03518581390381,1.2548862445280227,162190.0,97.89,203264.0,
714,Random,0.2,94.95,98.19,40.025251150131226,1.2548862445280227,162190.0,97.89,203264.0,
748,Random,0.2,94.95,97.93,40.18937873840332,1.2548862445280227,162190.0,97.89,203264.0,
781,Random,0.2,94.95,98.26,40.77020192146301,1.2548862445280227,162190.0,97.89,203264.0,
786,Random,0.2,94.95,97.88,39.931588649749756,1.2548862445280227,162190.0,97.89,203264.0,
787,Random,0.2,94.95,97.95,39.56601142883301,1.2548862445280227,162190.0,97.89,203264.0,
81,Random,0.2,94.9,98.03,39.875346422195435,1.2548862445280227,162190.0,97.89,203264.0,
897,Random,0.2,94.9,98.07,39.757635831832886,1.2548862445280227,162190.0,97.89,203264.0,
224,Random,0.2,94.9,98.12,39.972124338150024,1.2548862445280227,162190.0,97.89,203264.0,
469,Random,0.2,94.9,98.13,39.83507966995239,1.2548862445280227,162190.0,97.89,203264.0,
328,Random,0.2,94.9,98.04,39.92983865737915,1.2548862445280227,162190.0,97.89,203264.0,
329,Random,0.2,94.9,97.83,41.353442430496216,1.2548862445280227,162190.0,97.89,203264.0,
6,Random,0.2,94.85,98.1,39.9067063331604,1.2548862445280227,162190.0,97.89,203264.0,
73,Random,0.2,94.85,97.99,39.60473585128784,1.2548862445280227,162190.0,97.89,203264.0,
92,Random,0.2,94.85,97.76,40.305012941360474,1.2548862445280227,162190.0,97.89,203264.0,
888,Random,0.2,94.85,97.89,39.76482343673706,1.2548862445280227,162190.0,97.89,203264.0,
899,Random,0.2,94.85,98.03,40.0012047290802,1.2548862445280227,162190.0,97.89,203264.0,
905,Random,0.2,94.85,97.97,39.830331325531006,1.2548862445280227,162190.0,97.89,203264.0,
199,Random,0.2,94.85,98.04,39.910614013671875,1.2548862445280227,162190.0,97.89,203264.0,
297,Random,0.2,94.85,98.0,41.6981315612793,1.2548862445280227,162190.0,97.89,203264.0,
324,Random,0.2,94.85,98.15,39.90499925613403,1.2548862445280227,162190.0,97.89,203264.0,
340,Random,0.2,94.85,98.02,39.68820810317993,1.2548862445280227,162190.0,97.89,203264.0,
367,Random,0.2,94.85,97.89,40.038926124572754,1.2548862445280227,162190.0,97.89,203264.0,
744,Random,0.2,94.85,97.99,39.72280716896057,1.2548862445280227,162190.0,97.89,203264.0,
817,Random,0.2,94.85,98.11,39.93788695335388,1.2548862445280227,162190.0,97.89,203264.0,
838,Random,0.2,94.85,98.07,39.94379377365112,1.2548862445280227,162190.0,97.89,203264.0,
21,Random,0.2,94.8,98.02,40.00574445724487,1.2548862445280227,162190.0,97.89,203264.0,
908,Random,0.2,94.8,98.11,39.950029611587524,1.2548862445280227,162190.0,97.89,203264.0,
88,Random,0.2,94.8,97.71,42.1142840385437,1.2548862445280227,162190.0,97.89,203264.0,
159,Random,0.2,94.8,98.05,39.591652631759644,1.2548862445280227,162190.0,97.89,203264.0,
312,Random,0.2,94.8,97.99,40.22656297683716,1.2548862445280227,162190.0,97.89,203264.0,
666,Random,0.2,94.8,98.03,39.827921628952026,1.2548862445280227,162190.0,97.89,203264.0,
846,Random,0.2,94.8,97.98,39.94347667694092,1.2548862445280227,162190.0,97.89,203264.0,
847,Random,0.2,94.8,97.81,39.91910099983215,1.2548862445280227,162190.0,97.89,203264.0,
957,Random,0.2,94.75,98.03,39.97645115852356,1.2548862445280227,162190.0,97.89,203264.0,
129,Random,0.2,94.75,97.95,40.00064516067505,1.2548862445280227,162190.0,97.89,203264.0,
194,Random,0.2,94.75,98.13,40.9922239780426,1.2548862445280227,162190.0,97.89,203264.0,
248,Random,0.2,94.75,98.04,39.64799976348877,1.2548862445280227,162190.0,97.89,203264.0,
465,Random,0.2,94.75,98.0,40.51006007194519,1.2548862445280227,162190.0,97.89,203264.0,
498,Random,0.2,94.75,97.95,39.79956531524658,1.2548862445280227,162190.0,97.89,203264.0,
369,Random,0.2,94.75,98.02,39.89846444129944,1.2548862445280227,162190.0,97.89,203264.0,
532,Random,0.2,94.75,98.0,39.83846187591553,1.2548862445280227,162190.0,97.89,203264.0,
563,Random,0.2,94.75,97.97,39.92201828956604,1.2548862445280227,162190.0,97.89,203264.0,
653,Random,0.2,94.75,98.18,39.93855357170105,1.2548862445280227,162190.0,97.89,203264.0,
829,Random,0.2,94.75,97.99,40.81387424468994,1.2548862445280227,162190.0,97.89,203264.0,
96,Random,0.2,94.7,97.84,39.6117160320282,1.2548862445280227,162190.0,97.89,203264.0,
997,Random,0.2,94.7,98.16,39.93349528312683,1.2548862445280227,162190.0,97.89,203264.0,
181,Random,0.2,94.7,97.9,39.725107192993164,1.2548862445280227,162190.0,97.89,203264.0,
318,Random,0.2,94.7,98.19,39.84711003303528,1.2548862445280227,162190.0,97.89,203264.0,
238,Random,0.2,94.7,98.18,39.937485456466675,1.2548862445280227,162190.0,97.89,203264.0,
333,Random,0.2,94.7,98.03,39.93251156806946,1.2548862445280227,162190.0,97.89,203264.0,
547,Random,0.2,94.7,98.03,39.873003005981445,1.2548862445280227,162190.0,97.89,203264.0,
551,Random,0.2,94.7,98.08,40.638378858566284,1.2548862445280227,162190.0,97.89,203264.0,
717,Random,0.2,94.7,97.94,39.643470764160156,1.2548862445280227,162190.0,97.89,203264.0,
873,Random,0.2,94.7,98.17,40.2332489490509,1.2548862445280227,162190.0,97.89,203264.0,
121,Random,0.2,94.65,98.11,39.65845823287964,1.2548862445280227,162190.0,97.89,203264.0,
906,Random,0.2,94.65,98.02,39.74889326095581,1.2548862445280227,162190.0,97.89,203264.0,
982,Random,0.2,94.65,98.04,39.91718316078186,1.2548862445280227,162190.0,97.89,203264.0,
541,Random,0.2,94.65,98.09,39.833964109420776,1.2548862445280227,162190.0,97.89,203264.0,
610,Random,0.2,94.65,98.04,39.86996912956238,1.2548862445280227,162190.0,97.89,203264.0,
812,Random,0.2,94.65,98.07,39.552825689315796,1.2548862445280227,162190.0,97.89,203264.0,
613,Random,0.2,94.65,97.86,40.46478772163391,1.2548862445280227,162190.0,97.89,203264.0,
66,Random,0.2,94.6,97.83,40.46238732337952,1.2548862445280227,162190.0,97.89,203264.0,
918,Random,0.2,94.6,98.16,39.39055919647217,1.2548862445280227,162190.0,97.89,203264.0,
149,Random,0.2,94.6,98.16,39.60103678703308,1.2548862445280227,162190.0,97.89,203264.0,
377,Random,0.2,94.6,97.96,39.3919358253479,1.2548862445280227,162190.0,97.89,203264.0,
309,Random,0.2,94.6,97.99,40.060176849365234,1.2548862445280227,162190.0,97.89,203264.0,
591,Random,0.2,94.6,97.82,39.90769052505493,1.2548862445280227,162190.0,97.89,203264.0,
671,Random,0.2,94.6,97.88,39.97363805770874,1.2548862445280227,162190.0,97.89,203264.0,
665,Random,0.2,94.6,98.02,39.649903297424316,1.2548862445280227,162190.0,97.89,203264.0,
807,Random,0.2,94.6,98.21,40.15277981758118,1.2548862445280227,162190.0,97.89,203264.0,
828,Random,0.2,94.6,97.81,40.14805221557617,1.2548862445280227,162190.0,97.89,203264.0,
9,Random,0.2,94.55,98.07,39.859426498413086,1.2548862445280227,162190.0,97.89,203264.0,
861,Random,0.2,94.6,97.87,40.08330726623535,1.2548862445280227,162190.0,97.89,203264.0,
36,Random,0.2,94.55,98.04,40.12349843978882,1.2548862445280227,162190.0,97.89,203264.0,
885,Random,0.2,94.55,97.79,39.89057683944702,1.2548862445280227,162190.0,97.89,203264.0,
388,Random,0.2,94.55,98.08,39.59422826766968,1.2548862445280227,162190.0,97.89,203264.0,
929,Random,0.2,94.55,97.95,40.315465211868286,1.2548862445280227,162190.0,97.89,203264.0,
281,Random,0.2,94.55,97.97,40.21704697608948,1.2548862445280227,162190.0,97.89,203264.0,
313,Random,0.2,94.55,98.01,39.42733025550842,1.2548862445280227,162190.0,97.89,203264.0,
374,Random,0.2,94.55,97.83,39.7991361618042,1.2548862445280227,162190.0,97.89,203264.0,
767,Random,0.2,94.55,97.8,39.82788300514221,1.2548862445280227,162190.0,97.89,203264.0,
805,Random,0.2,94.55,98.08,39.8846697807312,1.2548862445280227,162190.0,97.89,203264.0,
806,Random,0.2,94.55,98.01,39.848830699920654,1.2548862445280227,162190.0,97.89,203264.0,
985,Random,0.2,94.5,98.08,39.62757086753845,1.2548862445280227,162190.0,97.89,203264.0,
337,Random,0.2,94.5,97.99,39.92050862312317,1.2548862445280227,162190.0,97.89,203264.0,
507,Random,0.2,94.5,97.92,39.99931836128235,1.2548862445280227,162190.0,97.89,203264.0,
30,Random,0.2,94.45,97.99,39.69464468955994,1.2548862445280227,162190.0,97.89,203264.0,
108,Random,0.2,94.45,98.05,39.77435326576233,1.2548862445280227,162190.0,97.89,203264.0,
119,Random,0.2,94.45,97.98,39.74623703956604,1.2548862445280227,162190.0,97.89,203264.0,
385,Random,0.2,94.45,98.08,40.036661863327026,1.2548862445280227,162190.0,97.89,203264.0,
412,Random,0.2,94.45,98.01,39.959328174591064,1.2548862445280227,162190.0,97.89,203264.0,
23,Random,0.2,94.4,98.19,39.56758427619934,1.2548862445280227,162190.0,97.89,203264.0,
977,Random,0.2,94.4,97.91,40.80145025253296,1.2548862445280227,162190.0,97.89,203264.0,
140,Random,0.2,94.4,98.03,40.01943039894104,1.2548862445280227,162190.0,97.89,203264.0,
